createdat,createdby,modifiedat,modifiedby,codigo,codigoplancuenta,areafuncional_codigo,descripcion,grupoplancuenta_codigo,moneda_code,pospresupestaria,tipo,sociedadfi_codigo,tipocuenta,clasecosto,regla,esquema,historico
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,8410505002,PUCA,"",Aportación Solidaria Por Pagar,I841,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,8510505001,PUCA,"",Reconciliación CO-FI,R851,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,8510505002,PUCA,"",Cuenta de Reconciliación FI-ML,R851,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,8510505003,PUCA,"",Inversiones en Proceso,R851,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,9990000001,PUCA,"",Cuentas de Orden Deudoras,C999,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,9990000002,PUCA,"",Cuentas de Orden Acreedoras,C999,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,9999000000,PUCA,"",Carga Inicial,C999,HNL,"",,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,COPAADMON,PUCA,"",Administración,"",HNL,"",,1000,"","","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,COPALOGIST,PUCA,"",Gerencia de Suministros y Logistica,"",HNL,"",,1000,"","","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,COPARESFIN,PUCA,"",Resultados Financieros,"",HNL,"",,1000,"","","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,COPASEGPA,PUCA,"",Seguridad Patrimonial,"",HNL,"",,1000,"","","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,COPAVENTAS,PUCA,"",Gerencia de Comercialización,"",HNL,"",,1000,"","","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFAAGUA,PUCA,"",Abastecimiento de Agua,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFADABA,PUCA,"",Administración de Planta,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFADMPP,PUCA,"",Administración de Planta de Procesos,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFADPPH,PUCA,"",Admón Planta Harinas,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFAGAVI,PUCA,"",Administración de Aves Vivas,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFAGREP,PUCA,"",Administracion de Granjas Reproductoras,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFBASCU,PUCA,"",Bascula,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFCCAGP,PUCA,"",Cuadrilla de Cosecha (AGP),"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFCLPP,PUCA,"",Cuadrilla de Limpieza,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFCOTCA,PUCA,"",Control de Calidad,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFCYDHV,PUCA,"",Clasificación y Despacho,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFEQPES,PUCA,"",Equipo Pesado,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFMGRAE,PUCA,"",Mantenimiento de Granjas de Engorde,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFMGRAL,PUCA,"",Mantenimiento General,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFMICRO,PUCA,"",Laboratorio Microbiologico,"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,S42CFSENCH,PUCA,"",Servicios Especiales (Nocheros),"",HNL,"",Productivo,1000,"",CARG_FAB,G02,G1,t
